,0,1,2,3,4,5,6,7,8,9,Date
3979,75.7576504351,80.2797096559,73.3538611508,78.9846771825,74.6962624062,80.5735231506,73.0589330065,74.8328793285,74.7236636581,89.6446919028,2014-07-19
3980,74.7304697215,79.6049596757,71.5539630792,78.3174172802,73.9353057776,79.7495441191,71.936847503,73.9103023354,73.6679693497,88.1083017392,2014-07-19
3981,73.2407712718,78.998517417,70.4585788005,77.0970633382,72.2549068491,79.0578048552,70.4589986883,72.6275434323,71.6458692616,88.3069056593,2014-07-19
3982,73.1088207295,78.3744339786,68.8832523937,76.3104514395,71.3146371587,78.7168028684,70.5493550158,71.6846550211,70.7306401003,87.0124636579,2014-07-19
3983,71.5479329044,78.2344292871,67.9850500371,76.2532624582,70.9307610384,77.4527973753,68.9709459773,71.795441965,68.89883506,86.876122437,2014-07-19
3984,74.9547515411,82.8113069652,80.5180745557,73.8330372458,69.2646547324,68.9639979954,80.3291696911,72.5046195797,72.690424968,76.3802074521,2014-07-18
3985,73.7447876071,82.1893279163,80.2961755793,73.6619148407,69.285390004,67.52495753,79.2671766777,73.13923948,71.9801812709,75.9834531852,2014-07-18
3986,74.0210904733,81.3352090735,79.7731133464,73.5707263575,68.0230622605,67.1215508225,79.1704720439,71.0649674406,72.0579041366,75.2755592169,2014-07-18
3987,72.6455212459,81.0371198746,79.5285265964,72.9945503134,68.2587369415,66.2788019952,78.1374173659,71.785997314,71.6303408342,74.396436606,2014-07-18
3988,72.9342740365,80.7286150514,79.0492627216,73.4032805254,67.3708358916,66.2142776116,78.4761197836,70.0827278798,71.5195210607,74.545211645,2014-07-18
3989,72.939120071,80.4756676217,79.8085615136,72.9483834498,68.2690412887,66.4432177648,78.3151346565,71.5711355684,71.5509284229,74.4298663114,2014-07-18
3990,73.9882683559,81.8846887345,79.5050254949,73.5768456467,68.223313665,67.0550158318,79.2009461434,71.6589415633,72.0002638529,75.4034444564,2014-07-18
3991,74.4932161458,82.7439422876,81.1121166644,73.7578544685,70.0248541331,68.4434071537,79.9837917436,73.4226054189,72.5889155335,76.3099082895,2014-07-18
3992,76.6639945987,85.4113537383,81.5787772379,74.8074331116,70.6961792251,69.9866937872,81.456009876,75.0639547026,73.3413288828,78.2509474318,2014-07-18
3993,77.9367504444,86.8577241943,83.8701404685,75.4646151878,73.6455106523,72.7494516461,83.0427957414,77.8085425218,74.3290891001,80.273503588,2014-07-18
3994,80.420188579,89.727905497,84.2922146229,76.4274983062,75.1757698088,74.3524502505,84.5531036138,79.7594580278,75.3572600527,82.3554101494,2014-07-18
3995,81.3580184663,91.4759158645,86.4065577493,77.0769966417,76.9911846921,76.4593134756,86.2474422826,82.1529469774,76.2094493936,83.7844999746,2014-07-18
3996,83.5807249014,93.7477794855,86.546657772,77.7928055697,78.4956234019,78.2928014383,87.5237763695,83.3323222113,76.9383418746,85.8710626682,2014-07-18
3997,83.8141542364,93.8622766604,87.9687329861,77.988690994,78.6510659117,78.68153725,87.9984627144,84.6098763815,77.3578973266,86.372561884,2014-07-18
3998,83.9062159691,94.6045529135,86.801568113,78.068838419,79.5118618443,78.8165540269,87.8977550996,83.7500023314,77.1890369328,85.9478061234,2014-07-18
3999,83.1453483382,93.0648096145,87.7744921615,77.7523144025,78.2060092491,78.2980161521,87.4425694246,84.3938425598,77.2086489586,85.90348317,2014-07-18
4000,82.258149099,92.5223668049,86.2101327972,77.4734446267,77.6619605144,77.0259676799,86.9282211457,81.8819952403,76.3461345846,84.1942030535,2014-07-18
4001,81.2384676326,90.4506753827,85.8254555029,76.6382204926,75.8055458173,75.735664041,85.7318849994,81.4281468588,75.9323126993,83.373634853,2014-07-18
4002,79.5061113016,89.0281045224,84.09205527,76.2906264093,75.1057422315,74.1268576125,84.1559961688,79.016601139,75.0883783047,81.3646747969,2014-07-18
4003,78.7426692852,87.679742854,83.8888878882,75.633036655,73.3446157555,72.8830135561,83.649020043,78.2779594252,74.4776619589,80.5199588681,2014-07-18
4004,77.186928771,86.5382238614,82.3456525575,75.2235246702,72.6298925564,71.0190531598,82.110675097,75.8916180121,73.8856317497,78.977416649,2014-07-18
4005,76.9478200573,84.6674776537,82.1607368885,74.663759818,70.9760779025,70.9105418784,81.9629611713,76.0263315888,73.4769582018,78.5066591481,2014-07-18
4006,75.7683646075,84.5672101935,81.3506939815,74.4220763213,71.5465162179,69.5167437107,80.8427352638,74.0900019189,72.9957502314,77.3995046088,2014-07-18
4007,75.7533445746,83.2080233792,81.2849398105,74.1944193485,69.891969478,69.5333187144,80.7430282888,74.4106691559,72.7826735188,76.9703692621,2014-07-18
4008,78.962709757,73.811021932,81.8851833962,73.0848879108,80.0976238845,79.9675527971,69.3763146906,73.9806733226,66.1225554389,81.1766758569,2014-07-17
4009,78.5805124249,72.8361982839,80.7403948032,72.3539168623,79.2121183455,79.5874055672,68.4819026261,73.9696542506,65.5035457175,80.5142897075,2014-07-17
4010,77.8050136082,71.9658259506,80.0843818914,70.6177150021,79.0903057429,78.0330634234,67.8441524749,73.1135206196,64.5413694183,80.0475999781,2014-07-17
4011,77.0484851506,71.4701720406,79.4082663533,70.4870104829,78.4727199062,78.9204274554,67.4461229422,72.5070431112,64.0195970516,78.6343570981,2014-07-17
4012,76.3027065275,71.4706682867,78.7653853475,69.0742018446,78.4236040505,76.608075057,66.8917748705,72.2075074934,62.9949709754,79.154501272,2014-07-17
4013,77.6249088968,71.2765543995,79.5907203567,70.9929191287,78.5178721613,79.1519339856,66.7489350208,72.9045252542,64.5081083396,78.6020996469,2014-07-17
4014,77.7276102205,72.3852700016,80.1950700607,70.9492117842,79.1793931609,77.8753597353,68.257052478,73.0135678841,64.2647418796,80.189798381,2014-07-17
4015,80.1106308438,73.7117062145,81.6942817491,73.664460617,80.0342168361,81.3825067233,69.9092351188,74.4328579817,66.9522103409,81.4460820342,2014-07-17
4016,81.9253823655,75.0807888517,84.143997849,75.0082736458,81.0407884806,81.9858793523,71.1083240832,75.6702701323,68.2956235643,83.9495304028,2014-07-17
4017,85.656856521,78.3845242814,87.0265973512,79.4248548377,82.7694201605,86.0327550398,74.2257507345,77.6304328097,71.5399218213,87.0965230782,2014-07-17
4018,87.5489064782,79.3020615396,89.4130756257,83.0038686625,84.3491349102,86.9129197378,75.964991838,79.3128471282,74.0960249197,89.2561618865,2014-07-17
4019,91.0124596514,82.9186590574,92.7750626294,85.6017815447,85.7069319825,91.0466883812,78.9715299573,80.9417688181,76.7504949038,92.3510911572,2014-07-17
4020,92.3081161442,83.1309093785,94.0629362324,89.015753797,86.808498381,92.0176151285,79.8138032365,82.5981658499,78.9329969033,94.2209243274,2014-07-17
4021,94.3162088868,84.7898941153,94.8695543769,88.8199516395,87.6550173144,93.8960625407,81.0805450498,82.6697068469,79.1910346913,95.0695821134,2014-07-17
4022,93.0992083257,83.9738089523,94.7840728885,90.8186116,87.382480118,92.9925558278,81.5509442733,83.2325672519,79.7238669045,95.5717397273,2014-07-17
4023,93.2177158189,84.5796964583,94.2971312866,87.9276148176,86.9195933514,92.7842980374,80.3257525867,82.0944158377,78.0881162955,94.4715577973,2014-07-17
4024,91.1635723921,81.836322259,92.1298684076,87.3885525301,86.5914909449,90.9964966292,79.2070751662,81.8831044974,77.5117752191,93.1876803885,2014-07-17
4025,89.6207676995,81.9184157053,91.3904556524,84.2923499444,85.2163762154,89.0858573918,77.5077451462,79.7324201392,75.2442980958,90.4718792309,2014-07-17
4026,87.4211205566,78.9327121174,88.4514000736,82.1001091303,83.7980183172,87.8509645754,75.8171314177,79.1339501382,73.9442883587,90.4173481604,2014-07-17
4027,84.8508195472,78.4218074409,87.7238662421,79.9364599836,83.4713599769,85.6794002324,74.4790348426,77.7261475225,71.165960154,86.1987569646,2014-07-17
4028,84.1141877115,76.4953859281,85.3116444085,78.4995988414,81.7086472302,83.9637809842,72.7313894317,76.8336926693,69.8016366583,86.5130857769,2014-07-17
4029,81.9000202237,75.9345402989,84.6776622618,75.8869749751,81.7092700724,83.2245689871,71.5969538755,75.7076256208,69.163333818,83.6344195118,2014-07-17
4030,81.5353983495,74.3514007166,83.2646626711,74.9706085074,80.703256437,81.4970359322,71.0390031467,75.4348560221,67.8707090269,83.8701891082,2014-07-17
4031,79.8413445984,74.7218749288,82.2860934795,74.0199479918,80.3364842981,81.2012993015,70.1821292268,74.635027219,67.1907568422,81.4285496576,2014-07-17
4032,70.5508643165,73.5752052829,76.4031268669,77.9619372487,77.6477129148,68.8882163484,66.4673171623,72.1167673022,78.8947008539,84.7442710178,2014-07-16
4033,69.7938791514,73.653717317,76.3812655693,78.2937721194,76.8093546802,68.8044434345,65.3095461846,70.9442441702,78.550963715,83.952251954,2014-07-16
4034,70.0604043827,72.9615296564,75.5967191482,77.0085233912,77.0189163155,67.6487331836,63.4216534942,71.0046219689,78.1530431388,84.066970679,2014-07-16
4035,69.2953467835,71.8262688273,75.7704219974,77.4405216,75.8666527211,67.7305490544,63.8591730635,70.5355809688,78.1554489794,83.4154848582,2014-07-16
4036,69.4266119236,71.9420539301,75.4012061586,76.4915562921,76.5223048075,66.8630183007,62.5841903041,70.0715479253,77.9169070571,83.8568704091,2014-07-16
4037,69.2314523327,72.2646660104,75.6139126476,77.416690867,75.5846065871,67.9755715127,63.4353597461,70.281505548,77.8656177248,83.2450695122,2014-07-16
4038,70.0484401196,73.0406699229,76.0064778514,77.2449021513,77.2585674309,67.7865160962,63.844387184,71.0137316507,78.4718726617,84.0594046507,2014-07-16
4039,70.167184134,74.1708310623,76.5946421789,78.7500741676,77.5133884862,69.6148864093,66.6893685657,72.0542390444,78.7386935548,84.4925509882,2014-07-16
4040,71.3150724638,76.3743386275,77.5616332742,79.4282833318,79.2940144526,70.1937456635,69.689511681,73.6284246459,79.8154280624,85.7893688981,2014-07-16
4041,72.2005412992,78.4052540803,78.2574835758,81.0531794842,79.7369646074,72.5330111917,73.3211405209,75.0465657501,80.4774804725,86.5710283942,2014-07-16
4042,73.2836624309,80.2239451276,79.5403496476,82.3866768431,82.1998046369,73.7162347742,77.3731430756,77.3759858611,81.7213092571,87.8972343085,2014-07-16
4043,73.927823011,82.4660974045,80.2698372621,83.5410573686,82.9113115685,76.003357393,80.4637339185,78.1801600354,82.3142353358,88.6925179034,2014-07-16
4044,75.2091213302,83.9026469173,81.1077468529,84.7883561225,84.3245761848,76.0702021521,83.507320274,79.9684005841,83.0493944373,89.7633484752,2014-07-16
4045,74.9456718886,84.968469294,81.243923469,84.5170936004,84.8282441246,78.0214188059,84.1157172582,80.5569252215,83.3704380833,89.8790274178,2014-07-16
4046,75.4606770072,84.4857963682,81.4676794795,85.6572788684,84.4125171669,77.0647261288,85.4571577912,80.2512888303,83.4718350124,90.1782700339,2014-07-16
4047,74.8019185497,84.5693121146,81.0933334762,84.3171845315,84.661545297,77.0591582225,83.4904870315,80.2809417679,83.1058243401,89.5069450481,2014-07-16
4048,74.4845136835,83.3380876473,80.6001015897,84.2933124369,83.3141581325,76.0266183843,81.5931229029,78.8930249815,82.5686922024,89.2427415412,2014-07-16
4049,73.7220767243,81.2513339136,80.0173529983,82.4541293184,82.9190069936,74.5305883782,79.8390278063,77.6441807981,81.889213425,88.2926904985,2014-07-16
4050,72.9557965982,80.0676195115,79.1621107877,82.2284626015,81.2362206069,73.6816913353,75.5137023036,76.5582070605,81.3547100352,87.7341876764,2014-07-16
4051,72.3261051668,78.360887998,78.6913210871,80.7388700335,80.552228805,72.3463349461,74.3557320758,75.2298363153,80.7196782227,86.7160873949,2014-07-16
4052,71.6968258751,77.306790259,77.9000814751,80.3924539664,79.3307407982,71.5652892074,71.4852112842,74.5833820725,80.2155492108,86.5568940956,2014-07-16
4053,71.4624279603,76.3924351569,77.3769912107,79.8585239943,79.1555189003,70.9105040895,70.3722300113,73.5720224134,79.6102546369,85.1999156186,2014-07-16
4054,70.6726682663,75.554038673,77.4110893798,79.151928607,78.3090396739,69.8989392203,68.8165534836,73.0433027371,79.3673281784,85.6956380146,2014-07-16
4055,70.7920890307,74.8492847329,76.8068250841,78.8281148584,78.063422783,69.8762506351,67.3115484182,72.3425195742,79.3791965291,84.5346445989,2014-07-16
4056,74.8376512578,75.28156026,82.6243771189,77.0671414597,72.4878774488,72.7603983018,76.1075789066,77.9037443444,83.9788692772,72.990780094,2014-07-15
4057,74.7754158917,75.3747262251,81.4865652486,76.8480795097,71.2444352223,72.8690695076,75.5347072395,76.4418200229,84.1308578457,70.7825779684,2014-07-15
4058,73.7994680152,74.4935791661,81.344505948,75.9473406396,70.7269767361,72.0532473675,75.6443248401,76.1451985979,83.1552954622,71.820476845,2014-07-15
4059,73.060681935,73.9102977364,80.6832636045,75.4487157454,69.8376524248,72.0884251107,75.149907086,75.6078485747,83.4898411764,70.0526599819,2014-07-15
4060,72.8216983885,73.2174963682,80.7211971129,75.0687864295,69.0416204083,71.5263661339,75.1914266361,75.6549089282,82.896859294,70.8322283618,2014-07-15
4061,73.2900194137,74.1520138622,80.5235891772,75.1376674242,70.1092582309,72.1123239735,75.1915753615,75.6064915215,82.681565534,70.124670287,2014-07-15
4062,73.4388167494,74.266453384,81.6791018204,76.0984304772,69.8266537197,72.1624934714,75.6361255626,76.5618414274,83.6261980472,71.3989244791,2014-07-15
4063,75.9395686834,76.8155215916,82.0163852963,77.3359620536,73.3171389544,73.299028937,75.8400212497,77.539732022,84.7218593048,71.8514452471,2014-07-15
4064,77.3432212516,77.0222714754,84.1508578048,79.3663097455,75.4942338499,74.1166711398,76.9128132587,79.6046714198,85.9650048733,73.722248507,2014-07-15
4065,80.5437028235,80.70076908,85.4274112959,80.9985982108,79.0933632823,75.5243695329,77.4328092726,81.2083008639,88.3136118828,75.7280608918,2014-07-15
4066,81.5181283578,81.4926195176,87.5706815639,83.4963314169,82.4605845323,76.5821663664,78.277551393,84.1396810022,89.6305733923,77.2322954632,2014-07-15
4067,85.1230135253,84.714991939,88.291818174,85.049753895,85.6916581521,77.6753333069,79.1111847467,85.3893300281,91.4013804123,79.1052219935,2014-07-15
4068,85.9035219532,85.6688813395,90.6564019053,87.1667293284,88.1000935678,78.4416603629,79.5374848162,87.2714127067,92.5256245585,79.8637428647,2014-07-15
4069,87.5950890797,86.7036635608,90.4760986109,87.6061140563,88.893832786,78.7397209449,79.7830768241,87.5896136968,92.9065219598,81.3379594653,2014-07-15
4070,86.6245292175,87.3839997015,91.1405251145,87.8172675676,89.8661037476,79.1269182069,79.89036741,88.1199178436,93.2929169166,80.5391209161,2014-07-15
4071,87.5960531936,86.1494612765,90.0041698518,87.1762587904,88.6244243245,78.3839607571,79.5544261796,86.9663257977,92.8314326475,80.3493286463,2014-07-15
4072,84.1871439446,84.8761722687,89.3207487662,85.9735754966,85.4945061361,78.0641368956,79.2885310126,86.3988115545,91.7302981727,79.2186562564,2014-07-15
4073,84.2944658072,83.4192450286,88.4997875857,84.1501237413,85.1449591359,77.0446354564,78.5573372362,84.5049323597,90.4793218014,78.2609582392,2014-07-15
4074,81.3090689178,82.4422718187,86.3625493538,83.4769468196,81.1441333137,76.4839473845,78.1275816107,82.9379341026,89.2976541729,76.7724964678,2014-07-15
4075,80.7642333199,79.7258670175,86.1412752518,81.2225247887,79.6281114682,75.4041845228,77.5650137709,82.2539869428,88.0311605641,75.7870609913,2014-07-15
4076,78.6866179191,79.4615522525,84.7141228992,80.4815987115,77.1683546264,74.9386010045,77.2079649381,80.297236157,87.1386411946,74.4973427054,2014-07-15
4077,77.8877642333,78.0754426186,84.3256363979,79.224993626,76.4323035175,73.8782614952,76.7773981943,79.4422389867,86.2800503869,74.4246433318,2014-07-15
4078,77.033080852,77.7126893935,82.8518462128,78.2120284165,74.0609909474,74.2072857526,76.5622442965,78.9766546393,85.7548802054,72.6528026142,2014-07-15
4079,75.7324141609,76.1233207551,83.3432532409,77.8766271379,73.9237535658,72.8072928014,76.1669967884,77.7829529747,85.0043999037,73.309842956,2014-07-15
4080,75.2804222546,81.5505959681,64.4120787848,66.3177725315,74.7297406438,71.4355295382,72.4123967138,79.6261224251,73.9922448119,76.4786163042,2014-07-14
4081,74.1843386515,80.5574922362,64.5300508535,66.2510400006,74.0814165213,69.8551957698,72.77375201,78.7383507448,73.2644333313,77.3401247555,2014-07-14
4082,73.8434512811,80.4624883585,62.9589971686,64.4081225707,73.7069320996,70.3782732526,71.2320651907,78.732139375,72.5727090189,75.7399386664,2014-07-14
4083,73.4479769371,79.6439209121,63.3178298598,64.9601497511,72.9297286352,68.7761963154,71.974659637,77.6693894795,72.4118143701,76.3035821753,2014-07-14
4084,73.0287375081,80.0144553562,62.7179707119,63.8837518461,73.2297097282,69.6761328994,70.8396581092,78.329744159,71.1287444281,75.789017415,2014-07-14
4085,73.6171761706,79.4471581409,63.1504728832,64.9915340258,73.6734532141,69.0204707866,71.5422414291,77.4850432281,71.8233246372,76.2060273978,2014-07-14
4086,73.5869862851,80.957650475,64.1673387314,64.7638435443,73.500171086,69.9822834097,71.7872709855,79.2745910899,72.6125784486,76.2409895479,2014-07-14
4087,75.4569291643,80.8446356568,64.8530717398,66.6327419806,75.133255119,71.1032033599,72.9709504004,79.2605420633,74.2494082356,77.1383701781,2014-07-14
4088,75.8926638647,83.2346336204,67.0397845956,68.5925440309,76.1717248362,73.248448918,74.5236097776,81.279796443,75.3922976587,78.2556071967,2014-07-14
4089,78.2834700893,83.8870521447,68.9128503601,71.0652469769,78.4543555554,75.0930410875,76.177989132,82.5942999825,78.5121687537,79.3098305937,2014-07-14
4090,79.3405292763,85.9877315662,71.090431966,73.4658921507,79.4141105947,77.1154021814,77.8886849099,84.2400938687,80.8192056417,80.5849527561,2014-07-14
4091,81.5594036141,87.1635723862,73.8232816035,75.6508778518,81.7810234853,78.8239432632,79.8552378134,85.6250466631,82.7110454584,81.8314286916,2014-07-14
4092,82.1516941503,88.4557091526,75.0849225571,77.0970630698,82.4529312906,80.2594967706,80.7532449655,87.263320901,84.6542958097,82.5302970845,2014-07-14
4093,82.8894040781,88.8363357655,76.10688669,78.3901035205,83.2161528571,80.98510819,81.1213409276,87.3223116393,84.9561619626,82.8668873976,2014-07-14
4094,83.0814987878,88.8174041169,75.8086001872,78.3843547816,83.4262812923,81.3694397642,81.6801200768,87.4972495071,85.2952112303,83.3157052936,2014-07-14
4095,82.5185921199,88.9662446058,75.3509621437,77.233056306,82.8973522232,80.2074945121,81.2322635903,87.3337005429,84.8946151507,82.5842872618,2014-07-14
4096,81.5464820481,87.3920861006,74.1137217198,76.7981541542,82.0072974795,79.7324737602,79.6803470878,85.9388128165,83.3212113636,82.3509212319,2014-07-14
4097,80.4132613397,86.8524524403,72.6946176687,74.3665329899,80.8201221009,77.9447693407,79.1667824331,85.5069141523,82.0147184174,80.8920513696,2014-07-14
4098,79.1573873059,85.1766343718,70.7075732033,73.2488748504,79.77595666,76.4591215346,77.3586995037,83.7457232633,79.8761756103,80.5976536814,2014-07-14
4099,78.1777250681,84.8981755639,69.5571490834,71.2285465489,78.1010002818,75.3031772224,76.7988350582,82.9061385785,78.830907071,79.465598483,2014-07-14
4100,77.3268516654,83.324650877,67.8977593928,69.7469397528,77.3443749597,74.1464144395,74.9185094021,82.0528713319,77.4651790499,78.8878540222,2014-07-14
4101,76.685300518,83.1069236685,67.3281076497,68.8619259776,76.4043928948,73.042106247,74.675894457,81.1716615763,76.3974399619,78.3687536429,2014-07-14
4102,75.8123016582,82.081653316,66.1769890875,67.8306585934,75.9388348898,72.5207141613,73.6654029419,80.3291984821,75.2727595018,77.7161810274,2014-07-14
4103,75.3136329409,81.8288598665,65.7617952889,67.8887243364,75.3331564846,71.5357550064,73.7827735977,80.1704940078,74.3038862588,77.4997891296,2014-07-14
4104,71.0023035634,79.8097348551,71.3392769143,81.6801739621,78.2528333124,83.6796622757,70.1049125517,72.0050080736,80.0846184576,74.116944075,2014-07-13
4105,69.9597104822,79.8533434834,70.6011972332,81.4975425528,77.6014202383,82.2303725623,69.9144404663,71.8268262035,79.2415576117,73.5254952045,2014-07-13
4106,69.4338447583,78.2562598161,70.346514911,80.675552332,76.0864210197,81.4134176493,69.3113640769,70.0423815964,79.3666597839,73.1279114759,2014-07-13
4107,69.3893907284,78.4330087259,69.736790978,80.6498240269,76.7880028407,81.3439608832,69.43942919,70.9218372781,78.7302825504,72.537383665,2014-07-13
4108,68.852269648,78.2163828076,69.5943423243,80.1327589579,75.2772666913,80.5553423085,68.8843761471,69.2703160395,78.8502228454,72.739521566,2014-07-13
4109,69.0182571959,77.5821770613,69.5926877965,80.4707862389,76.4636350463,81.4754611971,69.3936042601,70.8215212634,78.5297832638,72.0015932758,2014-07-13
4110,69.6724387511,79.4423878709,70.4408074727,81.3465594643,76.4169542131,81.7986875329,69.357780569,70.5368406512,79.5298427003,73.7585068714,2014-07-13
4111,70.8477045631,80.3598629062,71.1581913153,81.8348892881,78.7132219741,84.2991083467,70.6818796592,72.3855215956,79.3403169,73.6858984258,2014-07-13
4112,72.1170553995,82.580207263,72.8486279534,83.8017862792,80.6207514611,85.2522820943,71.0696074813,74.4315765494,81.2966337432,75.3259180368,2014-07-13
4113,74.1212281921,85.0716839136,74.4845995091,84.9673305175,83.4968702906,89.0301717125,72.9102562967,76.7621512781,81.7791299718,77.3355526533,2014-07-13
4114,75.518575347,87.4945489055,76.7258510573,87.2500628399,85.6978171117,90.650528441,73.6033038998,78.5291270853,83.595159535,78.7000369685,2014-07-13
4115,77.2503934603,90.1169455594,77.0430460246,87.9952714939,88.1516888542,93.9440846017,75.1901660964,81.6099248725,83.9526715553,79.8342831861,2014-07-13
4116,78.165440862,91.3488915482,79.6551589247,89.7895071191,90.5742689581,94.0740126012,75.7653260252,81.8383623029,85.3655733989,81.1566556487,2014-07-13
4117,79.4010187131,92.7563915079,79.0126198915,89.8430009941,90.6213589536,97.0812655531,76.2979087841,84.3086182997,85.3536615334,81.5125329563,2014-07-13
4118,78.6033804772,92.375558916,80.2071376859,90.474562174,92.1122308079,95.8140347941,76.3886249442,83.0136765513,85.9117727664,81.9570950039,2014-07-13
4119,79.0453762649,92.0216965105,78.648619467,89.5931828896,89.7929797526,95.620489809,75.823299958,83.2331686794,84.9326555873,81.5388554347,2014-07-13
4120,77.3694751282,90.3403429889,78.2697390715,89.0013394016,89.9141169599,93.8570489994,75.4690026037,81.0104498508,84.8900957118,79.9486472634,2014-07-13
4121,76.4879576376,89.312550945,77.1012878964,87.9705935835,86.8889865403,92.2776952583,74.3727712479,80.3336828762,83.7069512475,79.8121882376,2014-07-13
4122,74.9917894487,86.1609187363,75.7945038362,86.3304101955,86.3038646062,90.543866789,73.6405392055,77.8271052192,82.9696216951,78.0131204806,2014-07-13
4123,74.2593806188,86.2303320829,74.4585525727,85.7023351348,83.3034073652,88.3314232255,72.7570901564,77.5456854581,82.2570044862,77.4748474383,2014-07-13
4124,73.0089822103,83.0855029827,73.667308811,84.0128020753,83.4813357955,86.9977904854,72.2640542952,75.2831936618,81.4757386631,76.1979224734,2014-07-13
4125,72.4042438179,83.4298580211,72.7082703398,84.1777650745,79.8282805806,86.6709960736,71.3516046101,74.5819163374,81.0867275695,75.8395113258,2014-07-13
4126,71.7170943354,81.3435522579,72.7340679458,82.4149034646,80.6168063478,84.5437912555,71.1381164686,73.5419242047,80.5293680577,74.9126037845,2014-07-13
4127,71.1668164034,81.4999879964,71.7645520952,83.023651109,78.9952570237,84.4493314604,70.6000604159,73.3491381532,80.1349957451,74.6562812926,2014-07-13
4128,74.8613871136,74.8059951008,80.5171346256,70.5058093528,83.5891541904,71.8955491214,68.0158047439,79.1492820023,73.7000622419,72.7386788219,2014-07-12
4129,74.5944477688,74.9187978963,79.9826693563,70.6663748981,82.5709196191,71.1619964164,66.926376088,79.2142865783,73.7178799788,72.1258918843,2014-07-12
4130,73.4300221032,74.4955635882,78.6674586192,69.1909492408,82.7953144021,70.6932952012,65.8649668692,78.7387892876,71.5212836686,71.000621398,2014-07-12
4131,72.0077761063,74.3504804269,78.4409536885,68.6836652044,81.6632883491,69.6437863854,65.5487282669,78.4958226447,71.9935558365,70.624171706,2014-07-12
4132,72.9496554552,74.1819127121,78.0271974394,68.471315834,82.2944778278,69.8846174285,64.8315895054,78.3325968749,71.1531270296,69.5919947243,2014-07-12
4133,72.2527992027,74.1025968024,78.6431127071,68.4232965716,81.8464058661,69.91440737,65.8149418283,78.7264320051,72.5988767673,70.7836393458,2014-07-12
4134,73.2587991721,74.6618117222,79.2318224221,69.4467474256,82.6636319552,70.1316820725,65.8192963494,78.5818395079,72.2358293825,71.1186614669,2014-07-12
4135,75.8862030102,74.9874019031,80.6573104004,70.9630705321,83.2890453886,72.3124253261,68.2983392799,79.489433019,73.9227701655,72.766776056,2014-07-12
4136,77.7214452894,76.0691085487,82.2968443714,73.8777290144,84.892591168,73.5735096249,69.7857115465,79.9082115761,76.2487076498,76.0537696879,2014-07-12
4137,81.8180433938,76.8461600842,84.5798803439,76.9200011694,85.8807823203,76.4928277751,72.8708424613,81.2023612446,77.5905237585,78.1483292747,2014-07-12
4138,83.7165738018,78.0302723161,87.135955973,79.179653811,87.8504275038,78.7112543918,76.3114523998,81.7341304337,80.7677602508,82.1178599774,2014-07-12
4139,87.0899461041,78.7886535599,88.6281643852,83.1696449468,89.0307099236,80.8617924019,77.8502888182,82.9071632733,82.4791233358,83.3877619706,2014-07-12
4140,88.8091941284,79.4114663293,90.9268607596,83.6114222226,90.1027388646,82.3752915544,80.6223338997,83.393543469,84.4363279157,86.3266337605,2014-07-12
4141,90.2400543825,79.8343103995,91.0299029767,86.491562046,90.5425471625,83.2706846566,80.5289551277,83.8972632146,85.021491043,86.1712091924,2014-07-12
4142,89.9542789417,79.8806764331,91.1144626203,85.37663877,90.613892955,83.3882261276,81.7034494616,83.7564650686,85.3992319134,87.6696169477,2014-07-12
4143,89.7880905601,79.7541192821,90.6615072076,84.7131398908,89.8373816015,82.3607860813,80.1963187804,83.4950419113,84.0567530298,85.4547285308,2014-07-12
4144,87.4267110365,78.9378022622,89.6259008673,83.7069743568,89.4204569665,82.0137196046,78.7254873575,83.1217929994,83.4526681105,85.1861423272,2014-07-12
4145,85.9918897595,78.3256098683,88.5721621813,81.318763723,88.6241838566,79.7849930496,77.1850906838,82.5381164922,81.8080163222,82.3702404451,2014-07-12
4146,83.4666933039,77.7652903071,86.0462328122,79.2299462979,87.2103646051,78.4837831008,75.2980707072,81.6898767419,80.0470857205,81.0145361201,2014-07-12
4147,81.4548316689,77.0471743215,85.2542672885,77.2066904043,86.5524416431,76.3973038407,72.3994564305,81.1466224463,79.1874098426,79.1186172101,2014-07-12
4148,79.9982197705,76.6217860657,83.3498750505,75.3294746196,85.1611823666,75.4964914805,72.5119852471,80.7129623449,76.1896962794,76.7217154831,2014-07-12
4149,78.10820173,75.8993163655,82.6890439279,74.4101281132,84.993401436,73.9154206715,69.7990830479,80.1954605581,76.9318679545,76.5329908758,2014-07-12
4150,77.3255802571,75.8606749577,82.0863159595,73.2065225898,84.4030513123,73.9143717565,69.9256004713,79.840647647,74.7720304197,74.1069789621,2014-07-12
4151,76.0006034765,75.2489490077,81.2460927273,71.5750296617,83.8442121166,72.308103083,68.2306467527,79.7796053607,75.0901584539,74.2183655315,2014-07-12
4152,79.3830915414,77.7713929742,68.5905950089,77.5592470224,82.0431371379,74.9002596946,81.826083686,66.569024939,78.6074091144,70.862727064,2014-07-11
4153,79.0674058563,75.6316474037,68.0763541335,76.3719622442,81.3720111064,74.2492663119,81.381066652,66.2621141128,78.1023567618,70.4846794911,2014-07-11
4154,78.0793534296,75.8719293043,67.4514626097,76.33031899,80.7484712281,73.2823982014,81.0866849748,65.5520724453,77.2825620196,69.2969735289,2014-07-11
